course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url
992,"Learn How To Freestyle Rap, Rap Like A Pro, And Write Lyrics",Udemy,Music,Pat Parra,Course,Not specified,3.5 hours,Vocal Rapping,5.0,304,Public Dataset,
993,SAP S/4HANA Training - in Plain English,Udemy,IT & Software,Siva Prasad,Course,Not specified,7.0 hours,Other IT & Software SAP HANA,4.5,5046,Public Dataset,
994,Docker for the Absolute Beginner - Hands On - DevOps,Udemy,IT & Software,Mumshad Mannambeth,Course,Not specified,4.5 hours,Other IT & Software Docker,4.6,26009,Public Dataset,
995,Microsoft Project Fundamental Skills,Udemy,Office Productivity,Office Skills,Course,Not specified,2.0 hours,Microsoft Microsoft Project,5.0,1,Public Dataset,
996,Easy Wordpress course: build your first Wordpress website!,Udemy,Development,Uri Brilliant,Course,Not specified,2.5 hours,No-Code Development WordPress,4.6,90,Public Dataset,
997,Counselling Skills Certificate Course (Beginner to Advanced),Udemy,Teaching & Academics,Kain Ramsay,Course,Not specified,43.5 hours,Social Science Counseling,4.6,4939,Public Dataset,
998,Smartphone Food Photography : Practical Guide,Udemy,Photography & Video,Foodior Class,Course,Not specified,4.5 hours,Commercial Photography Food Photography,4.2,41,Public Dataset,
999,The Complete TOEFL iBT Success Course (NEW VERSION),Udemy,Teaching & Academics,Maria Guryeva,Course,Not specified,10.0 hours,Test Prep TOEFL,4.5,5781,Public Dataset,
1000,The Mystical Teachings of Sufism,Udemy,Personal Development,Kevser Yeşiltaş,Course,Not specified,5.0 hours,Religion & Spirituality Teaching Online,5.0,1,Public Dataset,
1001,HR 101: Compliance Made Easy  -  U.S. Employers Must Have,Udemy,Business,Donna Galatas,Course,Not specified,3.0 hours,Human Resources Compliance (HR),4.5,1050,Public Dataset,
1002,Creative Thinking Genius Vol. 1:  Unleash Your Creativity,Udemy,Personal Development,Ken Wells,Course,Not specified,1.5 hours,Creativity Unknown,4.6,218,Public Dataset,
1003,Your Realistic Guide to Freelance Blogging,Udemy,Marketing,Patrick Icasas,Course,Not specified,1.0 hours,Content Marketing Freelance Writing,4.8,15,Public Dataset,
1004,The Perfect Intro To Lead Generation Using Solo Ads,Udemy,Marketing,Mike DeVincent,Course,Not specified,5.5 hours,Growth Hacking Lead Generation,4.7,83,Public Dataset,
1005,Math Olympiad for Class 6-Problem Solving Approach,Udemy,Teaching & Academics,Vinuthan S,Course,Not specified,6.5 hours,Math Unknown,5.0,5,Public Dataset,
1006,SAP  Functional Spec Writing- Custom Sales Report,Udemy,Office Productivity,SanthaRam Sivalenka,Course,Not specified,0.0 hours,SAP SAP SD,4.0,6,Public Dataset,
1007,The Fundamentals of Cognitive Behavior Therapy,Udemy,Teaching & Academics,Jason Grossman,Course,Not specified,2.5 hours,Other Teaching & Academics CBT,0.0,0,Public Dataset,
1008,HVAC Fundamentals and BMS Controls,Udemy,Teaching & Academics,Mike Lo,Course,Not specified,5.5 hours,Engineering HVAC,4.2,470,Public Dataset,
1009,Windows: Everything about NTFS & Share Permissions,Udemy,IT & Software,Ladan Amirchoupani,Course,Not specified,3.0 hours,Operating Systems & Servers Windows Server,4.8,4,Public Dataset,
1010,Ultimate Web Copywriting Course: Be a Web Copywriting Pro,Udemy,Marketing,Alpha Academy,Course,Not specified,3.0 hours,Other Marketing Copywriting,3.6,12,Public Dataset,
1011,Piano For Guitarists: music theory to learn on guitar FAST,Udemy,Music,Luigi Pati,Course,Not specified,1.0 hours,Music Techniques Piano,5.0,1,Public Dataset,
1012,Cryptography and Squid Proxy Server,Udemy,IT & Software,Pownraj A,Course,Not specified,13.0 hours,Network & Security Cryptography,0.0,0,Public Dataset,
1013,Learn How To Play Lo-Fi Guitar,Udemy,Music,Max Mason,Course,Not specified,0.6833333333333333 hours,Instruments Guitar,0.0,0,Public Dataset,
1014,Carb Cycling For Weight Loss (with E-book),Udemy,Health & Fitness,Rob Bal,Course,Not specified,1.0 hours,Dieting Unknown,0.0,0,Public Dataset,
1015,"Master Data Analysis: Python, Stats, Gen AI, EDA, AWS, SQL, Excel, Power BI, Tableau, ETL, Snowflake & Feature Engineering",Udemy,Data Science,"Krish Naik, Jayant Topnani, KRISHAI Technologies",Course,All Levels,89 hours,"Data Analysis, Python Programming, SQL, Power BI, Tableau, Feature Engineering",4.5,21339,Curated,
1016,Meetings Excellence - Virtual and In Person,Udemy,Business,Stephen R Warner,Course,Not specified,1.5 hours,Other Business Meetings,0.0,0,Public Dataset,
1017,Excel Magic 7: Creating Excel Charts like a PRO,Udemy,Office Productivity,"Lenny Wu, MBA, CPA, CGA",Course,Not specified,1.5 hours,Microsoft Excel,0.0,0,Public Dataset,
1018,Professional English pronunciation for VIETNAMESE accents,Udemy,Personal Development,Alison Kimble,Course,Not specified,16.5 hours,Career Development English Pronunciation,0.0,0,Public Dataset,
1019,Learn Figma For Absolute Beginners 2021,Udemy,Design,Shaher Yar Hamid,Course,Not specified,2.0 hours,User Experience Design Figma,4.4,33,Public Dataset,
1020,Neuroplasticity: How To Rewire Your Brain,Udemy,Personal Development,Gregory Caremans - Brain Academy,Course,Not specified,4.0 hours,Motivation Neuroplasticity,4.6,12790,Public Dataset,
1021,Options Trading Strategies-from Rookie to Pro (In an HOUR),Udemy,Finance & Accounting,Partha Deshpande,Course,Not specified,1.0 hours,Finance Cert & Exam Prep Options Trading,4.4,4,Public Dataset,
1022,Beginners Guide to Wireframes - A Mini Course,Udemy,Design,Siddharth Srinivasan,Course,Not specified,1.5 hours,Web Design Wireframing,4.4,555,Public Dataset,
1023,Camtasia Mastery 8 - Creating Killer Videos w/ Camtasia 8,Udemy,Teaching & Academics,Ron Hogue,Course,Not specified,7.0 hours,Teacher Training Camtasia,4.5,326,Public Dataset,
1024,Everyday English Idioms,Udemy,Lifestyle,Joe Madrid,Course,Not specified,0.7166666666666667 hours,Other Lifestyle English Conversation,5.0,1,Public Dataset,
1025,Noise in Digital Photography,Udemy,Photography & Video,phil hawkins,Course,Not specified,0.5833333333333334 hours,Photography Unknown,0.0,0,Public Dataset,
1026,The Complete Train the Trainer Bootcamp (Part 1): All Levels,Udemy,Teaching & Academics,Jason Teteak,Course,Not specified,5.0 hours,Teacher Training Train the Trainer,4.5,869,Public Dataset,
1027,100% Official Certified CBT Practitioner - IGCBT™ Certified,Udemy,Personal Development,Matthew Barnett,Course,Not specified,17.5 hours,Personal Transformation CBT,4.7,1557,Public Dataset,
1028,"Marketing 101: How To Be Seen, Get Heard, & Make An Impact!",Udemy,Marketing,Derek Franklin,Course,Not specified,0.7333333333333333 hours,Marketing Fundamentals Marketing Strategy,4.5,133,Public Dataset,
1029,Learning Apache Hadoop EcoSystem- Hive,Udemy,Development,Balaji M,Course,Not specified,4.5 hours,Database Design & Development Apache Hive,3.8,1699,Public Dataset,
1030,SQL for Beginners: Learn SQL using MySQL and Database Design,Udemy,Development,Tim Buchalka's Learn Programming Academy,Course,Not specified,8.0 hours,Database Design & Development SQL,4.5,13847,Public Dataset,
1031,The Complete JavaScript Course 2026: From Zero to Expert!,Udemy,Computer Science,Jonas Schmedtmann,Course,All Levels,68.5 hours,"JavaScript, DOM Manipulation, Asynchronous Programming, ES2024/ES2025",4.7,235683,Curated,
1032,Pianoforall - 'Classics By Ear' - Erik Satie,Udemy,Music,Robin Hall,Course,Not specified,4.0 hours,Instruments Piano,4.9,988,Public Dataset,
1033,Professional Life Coach Certification & Guide (Accredited),Udemy,Personal Development,Joeel & Natalie Rivera,Course,Not specified,13.0 hours,Personal Transformation Life Coach Training,4.6,11636,Public Dataset,
1034,Classical Music Class: Composers Robert and Clara Schumann,Udemy,Music,Dr. Nurit Jugend,Course,Not specified,2.5 hours,Other Music Music Appreciation,4.5,9,Public Dataset,
1035,First Aid: Basic Life Support - Adult,Udemy,Health & Fitness,Jomar Rodriguez,Course,Not specified,1.5 hours,General Health First Aid,5.0,6,Public Dataset,
1036,Learn Italian Language: Complete Italian Course - Beginners,Udemy,Teaching & Academics,AbcEdu Online,Course,Not specified,8.0 hours,Language Learning Italian Language,4.3,3485,Public Dataset,
1037,Become a Professional Football (Soccer) Coach,Udemy,Health & Fitness,Vladimir Kartashov,Course,Not specified,2.5 hours,Sports Soccer,4.5,65,Public Dataset,
1038,"Microsoft Excel - Data Visualization, Excel Charts & Graphs",Udemy,Office Productivity,Maven Analytics,Course,Not specified,4.5 hours,Microsoft Excel,4.6,23250,Public Dataset,
1039,Corporate and Business Law,Udemy,Business,Rowan Malherbe,Course,Not specified,14.0 hours,Business Law Law,3.8,170,Public Dataset,
1040,Press Release Writing & Press Release Promotion For Traffic,Udemy,Marketing,Alex Genadinik,Course,Not specified,1.0 hours,Public Relations Unknown,4.0,33,Public Dataset,
1041,"Data Science, Machine Learning, Deep Learning and NLP: Theory, Practice and Math with End-to-End Projects",Udemy,Data Science,"Krish Naik, KRISHAI Technologies",Course,All Levels,101.5 hours,"Data Science, Machine Learning, Deep Learning, Natural Language Processing",4.5,27202,Curated,
1042,Light and Airy vs. Dark and Moody Food Photography,Udemy,Photography & Video,Daniela Lambova,Course,Not specified,0.5833333333333334 hours,Photography Tools Photography Lighting,3.7,6,Public Dataset,
1043,"Build AI Agents & Automate Workflows with n8n, Zapier & OpenAI",Udemy,Information Technology,Logix Academy,Course,Beginner,4.5 hours,"AI Agents, Workflow Automation, RAG, No-Code Development",4.6,119,Curated,
1044,"Advanced Html,Css,Jade(pug),Materializecss Course",Udemy,Development,Yoel fisher,Course,Not specified,3.5 hours,Web Development Unknown,5.0,1,Public Dataset,
1045,Level 2 Intelligence Analyst Certification,Udemy,Teaching & Academics,Robert Folker,Course,Not specified,1.0 hours,Social Science Critical Thinking,4.5,1718,Public Dataset,
1046,Learn STAAD PRO RCDC Advance with real life project,Udemy,Design,Olokunola Olanrewaju,Course,Not specified,1.5 hours,Architectural Design Structural Engineering,4.0,6,Public Dataset,
1047,The complete AutoCAD course from zero to advanced,Udemy,Design,Ahmad Asha,Course,Not specified,6.0 hours,Architectural Design AutoCAD,4.5,57,Public Dataset,
1048,Business Automation with VBA: Working with Files,Udemy,Office Productivity,Mor Sagmon,Course,Not specified,4.0 hours,Microsoft Excel VBA,5.0,1,Public Dataset,
1049,Photography Marketing & Business: Boost Sales and Income 101,Udemy,Photography & Video,Ustin Kompaniets,Course,Not specified,1.5 hours,Commercial Photography Photography Business,3.2,133,Public Dataset,
1050,Become a Safe and Efficient Dive Explorer,Udemy,Health & Fitness,Chongmin Han,Course,Not specified,5.0 hours,Sports Scuba Diving,4.3,70,Public Dataset,
1051,Interview Preparation in selenium Automation testing profile,Udemy,Development,Anoop Singh,Course,Not specified,0.0 hours,Software Testing Selenium Testing Framework,0.0,0,Public Dataset,
1052,The Complete Guide to Earning Money in Reputation Management,Udemy,Personal Development,Jim Mack,Course,Not specified,0.7333333333333333 hours,Personal Brand Building Reputation Management,3.8,38,Public Dataset,
1053,Turbocharge your voice..the 14 day adventure,Udemy,Music,Adrienne Thomas,Course,Not specified,3.0 hours,Vocal Voice Training,4.0,1,Public Dataset,
1054,How to Travel the world for FREE (or almost Free),Udemy,Lifestyle,Claudia Disabato,Course,Not specified,0.6 hours,Travel Travel Tips,5.0,3,Public Dataset,
1055,Business Fundamentals: Corporate Strategy,Udemy,Business,365 Careers,Course,Not specified,3.0 hours,Business Strategy Unknown,4.5,6492,Public Dataset,
1056,School Lunch Boxes,Udemy,Health & Fitness,Ksenia Muryshkina,Course,Not specified,1.0 hours,Nutrition Unknown,5.0,3,Public Dataset,
1057,The beginner guide to creating a stunning WordPress website,Udemy,Design,Creatives Academy,Course,Not specified,2.0 hours,Web Design WordPress,5.0,1,Public Dataset,
1058,VIDEO EDITING. Techniques loved by pro broadcast filmmakers,Udemy,Photography & Video,Andrew St.Pierre White,Course,Not specified,3.5 hours,Video Design Video Editing,4.9,971,Public Dataset,
1059,"Awakenings, a course in Spiritual Awakening",Udemy,Personal Development,Ivy Ellerby,Course,Not specified,2.0 hours,Religion & Spirituality Spirituality,5.0,1,Public Dataset,
1060,Real Estate Photography Masterclass,Udemy,Photography & Video,Steven Ungermann,Course,Not specified,1.5 hours,Digital Photography Real Estate Photography,4.6,305,Public Dataset,
1061,Customer Journey Mapping: practical step-by-step workshop,Udemy,Marketing,Giovanna Toldi,Course,Not specified,2.0 hours,Marketing Fundamentals Customer Journey Mapping,3.9,7,Public Dataset,
1062,Supply Chain Operations Metrics and KPI's,Udemy,Business,Operational Excellence Training,Course,Not specified,1.5 hours,Operations Supply Chain,4.4,741,Public Dataset,
1063,Vastu-For Land Identification,Udemy,Lifestyle,Sebastain Joseph,Course,Not specified,1.0 hours,Home Improvement Vastu Shastra,4.5,1,Public Dataset,
1064,Transformational Health & Success for Business Professionals,Udemy,Personal Development,Patricia (Tish) Conlin,Course,Not specified,2.0 hours,Leadership Emotional Intelligence,5.0,2,Public Dataset,
1065,Probability and Statistics - Practice Tests and Solutions,Udemy,Business,Sandeep Kumar ­,Course,Not specified,7.5 hours,Business Analytics & Intelligence Probability,4.8,76,Public Dataset,
1066,Soulmate Dating,Udemy,Personal Development,Kelliena Where the Guardians Speak,Course,Not specified,0.5666666666666667 hours,Happiness Dating,4.9,4,Public Dataset,
1067,Create an Inspiring Writing Environment in Scrivener,Udemy,Business,Leisa Eining,Course,Not specified,0.5166666666666667 hours,Media Scrivener,4.7,2,Public Dataset,
1068,Product Design Fundamentals for Inventors and Entrepreneurs,Udemy,Design,Tristan Tom,Course,Not specified,1.5 hours,Design Thinking Product Design,4.0,24,Public Dataset,
1069,The Complete eBay Course - eBay From Beginner To Advanced,Udemy,Business,Dave Espino,Course,Not specified,4.5 hours,E-Commerce eBay Selling,4.6,2165,Public Dataset,
1070,UI-UX Adobe XD Masterclass: App designing guide to earning,Udemy,Design,Utsav Soi,Course,Not specified,0.5333333333333333 hours,User Experience Design Adobe XD,3.9,225,Public Dataset,
1071,Growing Microgreens for Business and Pleasure,Udemy,Business,Alex Field,Course,Not specified,1.5 hours,Entrepreneurship Farming,4.5,2133,Public Dataset,
1072,The Successful Scholar,Udemy,Teaching & Academics,Tracy Atkinson,Course,Not specified,3.0 hours,Humanities Study Skills,5.0,1,Public Dataset,
1073,"C_TSCM62_67 | SAP (SD) Sales and Distribution, ERP 6.0 EhP7",Udemy,Office Productivity,Rohit Redhu,Course,Not specified,0.0 hours,SAP SAP Certified Application Associate - SAP ERP,5.0,4,Public Dataset,
1074,SEO Audit Beginner to Pro,Udemy,Marketing,Sabraiz Khan,Course,Not specified,2.5 hours,Search Engine Optimization SEO Audit,4.2,71,Public Dataset,
1075,Russian for complete beginners,Udemy,Teaching & Academics,Anastasia Burak,Course,Not specified,1.0 hours,Language Learning Russian Language,5.0,2,Public Dataset,
1076,"Build a Digital Marketing Agency Business with Social Media (SMMA), ChatGPT, Facebook Ads, Instagram, WordPress, SEO",Udemy,Business,"Robin & Jesper, Expert Built",Course,All Levels,94.5 hours,"Digital Marketing Strategy, Social Media Marketing, Facebook Ads, ChatGPT, WordPress, SEO",4.6,5897,Curated,
1077,Forex Trading Price Action: Advanced Swing Trading Strategy,Udemy,Finance & Accounting,Federico Sellitti,Course,Not specified,4.0 hours,Investing & Trading Swing Trading,4.5,1618,Public Dataset,
1078,"Marveled By Mexico, Travel Tribe Culture Series",Udemy,Lifestyle,Kelsey Betzelberger,Course,Not specified,0.5333333333333333 hours,Travel History,3.0,1,Public Dataset,
1079,How to design and publish your first ebook,Udemy,Design,Anthony Coe,Course,Not specified,8.0 hours,User Experience Design eBook Creation,4.7,10,Public Dataset,
1080,2021 New Google Ads (AdWords) Course - From Beginner to PRO,Udemy,Marketing,Simon Koss,Course,Not specified,7.5 hours,Advertising Google Ads (Adwords),4.4,1720,Public Dataset,
1081,Google Ads MasterClass 2021 - All Campaign Builds & Features,Udemy,Marketing,Tanmoy Kumar Das,Course,Not specified,10.0 hours,Digital Marketing Google Ads (Adwords),4.7,3,Public Dataset,
1082,Digital Banking - Masterclass,Udemy,Finance & Accounting,Rían Chapman,Course,Not specified,2.0 hours,Finance Banking,4.4,963,Public Dataset,
1083,Build an e-learning platform using WIX with no coding,Udemy,Development,Mokhtari Amine,Course,Not specified,3.5 hours,No-Code Development Web Development,5.0,6,Public Dataset,
1084,Thai hermit exercise or Ruesi Datton.,Udemy,Health & Fitness,Chalearmchanok​ Paypim​,Course,Not specified,1.0 hours,General Health Yoga,5.0,4,Public Dataset,
