course_id,title,platform,category,level,duration,skills,rating,reviews,url
1016,Meetings Excellence - Virtual and In Person,Udemy,Business,Not specified,1.5 hours,Other Business Meetings,0.0,0,
1017,Excel Magic 7: Creating Excel Charts like a PRO,Udemy,Office Productivity,Not specified,1.5 hours,Microsoft Excel,0.0,0,
1018,Professional English pronunciation for VIETNAMESE accents,Udemy,Personal Development,Not specified,16.5 hours,Career Development English Pronunciation,0.0,0,
1019,Learn Figma For Absolute Beginners 2021,Udemy,Design,Not specified,2.0 hours,User Experience Design Figma,4.4,33,
1020,Neuroplasticity: How To Rewire Your Brain,Udemy,Personal Development,Not specified,4.0 hours,Motivation Neuroplasticity,4.6,12790,
1021,Options Trading Strategies-from Rookie to Pro (In an HOUR),Udemy,Finance & Accounting,Not specified,1.0 hours,Finance Cert & Exam Prep Options Trading,4.4,4,
1022,Beginners Guide to Wireframes - A Mini Course,Udemy,Design,Not specified,1.5 hours,Web Design Wireframing,4.4,555,
1023,Camtasia Mastery 8 - Creating Killer Videos w/ Camtasia 8,Udemy,Teaching & Academics,Not specified,7.0 hours,Teacher Training Camtasia,4.5,326,
1024,Everyday English Idioms,Udemy,Lifestyle,Not specified,0.7166666666666667 hours,Other Lifestyle English Conversation,5.0,1,
1025,Noise in Digital Photography,Udemy,Photography & Video,Not specified,0.5833333333333334 hours,Photography Unknown,0.0,0,
1026,The Complete Train the Trainer Bootcamp (Part 1): All Levels,Udemy,Teaching & Academics,Not specified,5.0 hours,Teacher Training Train the Trainer,4.5,869,
1027,100% Official Certified CBT Practitioner - IGCBT™ Certified,Udemy,Personal Development,Not specified,17.5 hours,Personal Transformation CBT,4.7,1557,
1028,"Marketing 101: How To Be Seen, Get Heard, & Make An Impact!",Udemy,Marketing,Not specified,0.7333333333333333 hours,Marketing Fundamentals Marketing Strategy,4.5,133,
1029,Learning Apache Hadoop EcoSystem- Hive,Udemy,Development,Not specified,4.5 hours,Database Design & Development Apache Hive,3.8,1699,
1030,SQL for Beginners: Learn SQL using MySQL and Database Design,Udemy,Development,Not specified,8.0 hours,Database Design & Development SQL,4.5,13847,
1031,The Complete JavaScript Course 2026: From Zero to Expert!,Udemy,Computer Science,All Levels,68.5 hours,"JavaScript, DOM Manipulation, Asynchronous Programming, ES2024/ES2025",4.7,235683,
1032,Pianoforall - 'Classics By Ear' - Erik Satie,Udemy,Music,Not specified,4.0 hours,Instruments Piano,4.9,988,
1033,Professional Life Coach Certification & Guide (Accredited),Udemy,Personal Development,Not specified,13.0 hours,Personal Transformation Life Coach Training,4.6,11636,
1034,Classical Music Class: Composers Robert and Clara Schumann,Udemy,Music,Not specified,2.5 hours,Other Music Music Appreciation,4.5,9,
1035,First Aid: Basic Life Support - Adult,Udemy,Health & Fitness,Not specified,1.5 hours,General Health First Aid,5.0,6,
1036,Learn Italian Language: Complete Italian Course - Beginners,Udemy,Teaching & Academics,Not specified,8.0 hours,Language Learning Italian Language,4.3,3485,
1037,Become a Professional Football (Soccer) Coach,Udemy,Health & Fitness,Not specified,2.5 hours,Sports Soccer,4.5,65,
1038,"Microsoft Excel - Data Visualization, Excel Charts & Graphs",Udemy,Office Productivity,Not specified,4.5 hours,Microsoft Excel,4.6,23250,
1039,Corporate and Business Law,Udemy,Business,Not specified,14.0 hours,Business Law Law,3.8,170,
1040,Press Release Writing & Press Release Promotion For Traffic,Udemy,Marketing,Not specified,1.0 hours,Public Relations Unknown,4.0,33,
1041,"Data Science, Machine Learning, Deep Learning and NLP: Theory, Practice and Math with End-to-End Projects",Udemy,Data Science,All Levels,101.5 hours,"Data Science, Machine Learning, Deep Learning, Natural Language Processing",4.5,27202,
1042,Light and Airy vs. Dark and Moody Food Photography,Udemy,Photography & Video,Not specified,0.5833333333333334 hours,Photography Tools Photography Lighting,3.7,6,
1043,"Build AI Agents & Automate Workflows with n8n, Zapier & OpenAI",Udemy,Information Technology,Beginner,4.5 hours,"AI Agents, Workflow Automation, RAG, No-Code Development",4.6,119,
1044,"Advanced Html,Css,Jade(pug),Materializecss Course",Udemy,Development,Not specified,3.5 hours,Web Development Unknown,5.0,1,
1045,Level 2 Intelligence Analyst Certification,Udemy,Teaching & Academics,Not specified,1.0 hours,Social Science Critical Thinking,4.5,1718,
1046,Learn STAAD PRO RCDC Advance with real life project,Udemy,Design,Not specified,1.5 hours,Architectural Design Structural Engineering,4.0,6,
1047,The complete AutoCAD course from zero to advanced,Udemy,Design,Not specified,6.0 hours,Architectural Design AutoCAD,4.5,57,
1048,Business Automation with VBA: Working with Files,Udemy,Office Productivity,Not specified,4.0 hours,Microsoft Excel VBA,5.0,1,
1049,Photography Marketing & Business: Boost Sales and Income 101,Udemy,Photography & Video,Not specified,1.5 hours,Commercial Photography Photography Business,3.2,133,
1050,Become a Safe and Efficient Dive Explorer,Udemy,Health & Fitness,Not specified,5.0 hours,Sports Scuba Diving,4.3,70,
1051,Interview Preparation in selenium Automation testing profile,Udemy,Development,Not specified,0.0 hours,Software Testing Selenium Testing Framework,0.0,0,
1052,The Complete Guide to Earning Money in Reputation Management,Udemy,Personal Development,Not specified,0.7333333333333333 hours,Personal Brand Building Reputation Management,3.8,38,
1053,Turbocharge your voice..the 14 day adventure,Udemy,Music,Not specified,3.0 hours,Vocal Voice Training,4.0,1,
1054,How to Travel the world for FREE (or almost Free),Udemy,Lifestyle,Not specified,0.6 hours,Travel Travel Tips,5.0,3,
1055,Business Fundamentals: Corporate Strategy,Udemy,Business,Not specified,3.0 hours,Business Strategy Unknown,4.5,6492,
1056,School Lunch Boxes,Udemy,Health & Fitness,Not specified,1.0 hours,Nutrition Unknown,5.0,3,
1057,The beginner guide to creating a stunning WordPress website,Udemy,Design,Not specified,2.0 hours,Web Design WordPress,5.0,1,
1058,VIDEO EDITING. Techniques loved by pro broadcast filmmakers,Udemy,Photography & Video,Not specified,3.5 hours,Video Design Video Editing,4.9,971,
1059,"Awakenings, a course in Spiritual Awakening",Udemy,Personal Development,Not specified,2.0 hours,Religion & Spirituality Spirituality,5.0,1,
1060,Real Estate Photography Masterclass,Udemy,Photography & Video,Not specified,1.5 hours,Digital Photography Real Estate Photography,4.6,305,
1061,Customer Journey Mapping: practical step-by-step workshop,Udemy,Marketing,Not specified,2.0 hours,Marketing Fundamentals Customer Journey Mapping,3.9,7,
1062,Supply Chain Operations Metrics and KPI's,Udemy,Business,Not specified,1.5 hours,Operations Supply Chain,4.4,741,
1063,Vastu-For Land Identification,Udemy,Lifestyle,Not specified,1.0 hours,Home Improvement Vastu Shastra,4.5,1,
1064,Transformational Health & Success for Business Professionals,Udemy,Personal Development,Not specified,2.0 hours,Leadership Emotional Intelligence,5.0,2,
1065,Probability and Statistics - Practice Tests and Solutions,Udemy,Business,Not specified,7.5 hours,Business Analytics & Intelligence Probability,4.8,76,
1066,Soulmate Dating,Udemy,Personal Development,Not specified,0.5666666666666667 hours,Happiness Dating,4.9,4,
1067,Create an Inspiring Writing Environment in Scrivener,Udemy,Business,Not specified,0.5166666666666667 hours,Media Scrivener,4.7,2,
1068,Product Design Fundamentals for Inventors and Entrepreneurs,Udemy,Design,Not specified,1.5 hours,Design Thinking Product Design,4.0,24,
1069,The Complete eBay Course - eBay From Beginner To Advanced,Udemy,Business,Not specified,4.5 hours,E-Commerce eBay Selling,4.6,2165,
1070,UI-UX Adobe XD Masterclass: App designing guide to earning,Udemy,Design,Not specified,0.5333333333333333 hours,User Experience Design Adobe XD,3.9,225,
1071,Growing Microgreens for Business and Pleasure,Udemy,Business,Not specified,1.5 hours,Entrepreneurship Farming,4.5,2133,
1072,The Successful Scholar,Udemy,Teaching & Academics,Not specified,3.0 hours,Humanities Study Skills,5.0,1,
1073,"C_TSCM62_67 | SAP (SD) Sales and Distribution, ERP 6.0 EhP7",Udemy,Office Productivity,Not specified,0.0 hours,SAP SAP Certified Application Associate - SAP ERP,5.0,4,
1074,SEO Audit Beginner to Pro,Udemy,Marketing,Not specified,2.5 hours,Search Engine Optimization SEO Audit,4.2,71,
1075,Russian for complete beginners,Udemy,Teaching & Academics,Not specified,1.0 hours,Language Learning Russian Language,5.0,2,
1076,"Build a Digital Marketing Agency Business with Social Media (SMMA), ChatGPT, Facebook Ads, Instagram, WordPress, SEO",Udemy,Business,All Levels,94.5 hours,"Digital Marketing Strategy, Social Media Marketing, Facebook Ads, ChatGPT, WordPress, SEO",4.6,5897,
1077,Forex Trading Price Action: Advanced Swing Trading Strategy,Udemy,Finance & Accounting,Not specified,4.0 hours,Investing & Trading Swing Trading,4.5,1618,
1078,"Marveled By Mexico, Travel Tribe Culture Series",Udemy,Lifestyle,Not specified,0.5333333333333333 hours,Travel History,3.0,1,
1079,How to design and publish your first ebook,Udemy,Design,Not specified,8.0 hours,User Experience Design eBook Creation,4.7,10,
1080,2021 New Google Ads (AdWords) Course - From Beginner to PRO,Udemy,Marketing,Not specified,7.5 hours,Advertising Google Ads (Adwords),4.4,1720,
1081,Google Ads MasterClass 2021 - All Campaign Builds & Features,Udemy,Marketing,Not specified,10.0 hours,Digital Marketing Google Ads (Adwords),4.7,3,
1082,Digital Banking - Masterclass,Udemy,Finance & Accounting,Not specified,2.0 hours,Finance Banking,4.4,963,
1083,Build an e-learning platform using WIX with no coding,Udemy,Development,Not specified,3.5 hours,No-Code Development Web Development,5.0,6,
1084,Thai hermit exercise or Ruesi Datton.,Udemy,Health & Fitness,Not specified,1.0 hours,General Health Yoga,5.0,4,
1085,Fundamentals of Exploitative Online Poker,Udemy,Lifestyle,Not specified,9.0 hours,Gaming Poker,4.2,91,
1086,Taijutsu Fundamentals,Udemy,Health & Fitness,Not specified,7.0 hours,Self Defense Taijutsu,4.6,150,
1087,Transform doubt & confusion into self-confidence & clarity,Udemy,Personal Development,Not specified,1.0 hours,Self Esteem & Confidence Self-Esteem,5.0,1,
1088,Become A Diesel Generator Engineer- In just 5.5 Hours !,Udemy,Business,Not specified,5.5 hours,Industry Manufacturing,4.4,3,
1089,Flutter PHP and MySql - Build Online Quiz with Admin Panel,Udemy,Development,Not specified,11.0 hours,Mobile Development Google Flutter,5.0,1,
1090,Ultimate Guide to Stock Market Passive Income,Udemy,Finance & Accounting,Not specified,2.0 hours,Other Finance & Accounting Passive Income,4.4,104,
1091,Pain Relief through Meditation,Udemy,Health & Fitness,Not specified,1.0 hours,Meditation Unknown,4.1,135,
1092,Letter Writing 101,Udemy,Teaching & Academics,Not specified,2.5 hours,Other Teaching & Academics Writing,5.0,1,
1093,"Self WORTH, Confidence & Hierarchy of SELF",Udemy,Personal Development,Not specified,1.5 hours,Self Esteem & Confidence Confidence,0.0,0,
1094,PowerPivot with DAX - Part1/2,Udemy,Office Productivity,Not specified,9.0 hours,Microsoft Power Pivot,0.0,0,
1095,"Complete React Developer in 2021 (w/ Redux, Hooks, GraphQL)",Udemy,Development,Not specified,39.5 hours,Web Development React,4.6,15336,
1096,Finding Your Personal Power,Udemy,Personal Development,Not specified,0.5 hours,Personal Transformation Personal Development,0.0,0,
1097,Offensive Cyber Operations,Udemy,IT & Software,Not specified,6.5 hours,Network & Security Exploit Development,5.0,2,
1098,Taoist Stress Reduction - QiGong Meditation,Udemy,Health & Fitness,Not specified,0.3666666666666666 hours,Meditation Unknown,4.2,208,
1099,Niche Website Elementor WordPress Website blog tutorials,Udemy,Design,Not specified,1.5 hours,Web Design Niche Website,4.6,20,
1100,Lose Weight Diet Free Virtual Gastric Band for 2021,Udemy,Health & Fitness,Not specified,2.0 hours,Dieting Weight Loss,4.3,87,
1101,Learn to obtain Freedom Empowerment and Mastery of your life,Udemy,Lifestyle,Not specified,7.5 hours,Esoteric Practices Personal Productivity,0.0,0,
1102,2021 Mastering Energy and Power System Optimization in GAMS,Udemy,Teaching & Academics,Not specified,5.5 hours,Engineering Electrical Engineering,4.2,500,
1103,"First Aid; Emergency Care; Coronavirus, COVID 19 Course",Udemy,Health & Fitness,Not specified,2.0 hours,Safety & First Aid First Aid,4.2,55,
1104,Financial Accounting: The Complete Introductory Crash Course,Udemy,Finance & Accounting,Not specified,10.0 hours,Accounting & Bookkeeping Financial Accounting,4.5,789,
1105,The Complete Guide: Achieving Success in College and Beyond,Udemy,Personal Development,Not specified,0.5333333333333333 hours,Motivation Personal Success,4.9,12,
1106,Fundamentals of Residential Property Management,Udemy,Business,Not specified,1.5 hours,Real Estate Property Management,4.5,302,
1107,DIY - Build your own Shipping Container Home  in 2020 course,Udemy,Lifestyle,Not specified,1.5 hours,Home Improvement Container Home,3.2,86,
1108,Woodworking: Fundamentals of Furniture Making,Udemy,Lifestyle,Not specified,3.0 hours,Home Improvement Woodworking,4.8,92,
1109,SAP Basis Essential Training,Udemy,Office Productivity,Not specified,3.5 hours,SAP SAP Basis,4.4,773,
1110,VAT in the UAE Complete course: Principles and Application,Udemy,Finance & Accounting,Not specified,5.0 hours,Taxes Value Added Tax (VAT),3.5,55,
1111,"Tesla Company Analysis: Strategy, Marketing, Financials",Udemy,Finance & Accounting,Not specified,4.0 hours,Finance Investing,4.4,436,
1112,Beginning Kubernetes: Practical Guide with Hands-on Approach,Udemy,Development,Not specified,2.5 hours,Software Development Tools Kubernetes,4.9,7,
1113,Intro to Roam Research: Create Your First Notes,Udemy,Office Productivity,Not specified,1.0 hours,Other Office Productivity Note-taking,4.2,3,
1114,The Visual Learning Basic Accounting Course,Udemy,Finance & Accounting,Not specified,1.0 hours,Accounting & Bookkeeping Accounting,5.0,1,
1115,"Value Added Tax - Oman, KSA, UAE & Bahrain",Udemy,Finance & Accounting,Not specified,2.5 hours,Taxes Value Added Tax (VAT),4.6,10,
1116,Montessori Language  Course (Early Childhood and Elementary),Udemy,Teaching & Academics,Not specified,3.5 hours,Other Teaching & Academics English Grammar,3.9,179,
1117,Data Science for AI and Machine Learning Using R,Udemy,Development,Not specified,10.5 hours,Data Science Machine Learning,5.0,1,
1118,Stop Struggling To Get By: Apply To Top 25 Grant Programs,Udemy,Finance & Accounting,Not specified,1.0 hours,Other Finance & Accounting AP US Government and Politics,4.2,44,
1119,"CIS(Center for internet Security) Controls for IT,OT & IOT.",Udemy,Finance & Accounting,Not specified,3.0 hours,Compliance Unknown,0.0,0,
1120,The Complete Stress & Anxiety Breakthrough Programme,Udemy,Personal Development,Not specified,7.0 hours,Stress Management Anxiety Management,4.2,522,
1121,Certified Bharatanatyam Indian Dance as an Exercise Routine,Udemy,Health & Fitness,Not specified,1.0 hours,Dance Indian Dance,0.0,0,
1122,Magick 111: Working With Spirits,Udemy,Lifestyle,Not specified,1.5 hours,Esoteric Practices Witchcraft,0.0,0,
1123,Vocal Exercises and Mindfulness for the Menopause,Udemy,Health & Fitness,Not specified,2.0 hours,Other Health & Fitness Mindfulness,5.0,1,
1124,How to Automatically Backup Your Photos Online for Beginners,Udemy,Photography & Video,Not specified,1.0 hours,Photography Tools Backup Recovery,5.0,2,
1125,Ethereum & Litecoin CryptoCurrency Course (2 Course Bundle),Udemy,Finance & Accounting,Not specified,6.5 hours,Cryptocurrency & Blockchain Ethereum,4.8,32,
1126,Table Tennis Tips and Techniques,Udemy,Health & Fitness,Not specified,0.6 hours,Sports Table Tennis,5.0,1,
1127,Build a VIRAL Referral FB ChatBot + Free ManyChat TEMPLATE,Udemy,Marketing,Not specified,1.0 hours,Growth Hacking ManyChat,3.4,14,
1128,Learn 2D Game Environments Graphic Design For Beginners,Udemy,Design,Not specified,1.0 hours,Game Design 2D Game Development,4.8,2,
1129,Yoga @ Home with Meta - Immersion for Intermediate Students,Udemy,Health & Fitness,Not specified,1.0 hours,Yoga Unknown,5.0,1,
1130,No-Code Machine Learning: Practical Guide to Modern ML Tools,Udemy,Development,Not specified,6.5 hours,No-Code Development Machine Learning,4.3,64,
1131,How To Use Facebook Ads To Get People To Call You,Udemy,Marketing,Not specified,1.0 hours,Digital Marketing Facebook Ads,5.0,2,
